,type,id,var_noise,initial_SNR,visu_SNR,sure_SNR,bayes_SNR,spc3_SNR,cusum_SNR,cusum2_SNR
32,block,6,0.006,1381.8457320646658,4.722202593179414,-5.771714813954871,0.05687554251214127,-19.00000670126897,-20.67994006452618,-4.4156833845437395
33,block,6,0.008,755.8762481692679,4.429598574252267,-4.841748128332441,0.13859001532747492,-16.40032587111942,-18.101803768187324,-2.2694350877960683
34,block,6,0.01,479.1589629343395,4.629734730877428,-3.399745799744184,0.49061486373375146,-14.423697509711953,-16.09557697121505,-1.0131670990641646
35,block,7,0.002,25951.764670056556,4.49684895398582,-13.494638674422157,0.0006144434814766843,-32.794855177737944,-34.869084486961405,-17.295923777966358
36,block,7,0.004,6254.169225681168,4.446049922014426,-7.528955782808198,0.011058873514623032,-26.750133517425574,-28.689503835930115,-11.140553976968148
37,block,7,0.006,2923.7765386499887,4.2451088822843275,-4.610067194854702,0.025745252452076255,-23.323600069393116,-25.389459056006967,-7.906282601789929
38,block,7,0.008,1670.292862718844,3.766814015259883,-2.527340375767349,0.041961189574979754,-20.840746286472296,-22.95736172502845,-5.563088902864632
39,block,7,0.01,1011.3500162430176,3.8255514088119864,-0.9893806830388828,0.10011327584730204,-18.860489508902443,-20.77990998624088,-3.6910371366251624
40,block,8,0.002,7968.570543896593,3.3527185364431045,-18.219454147886594,0.0014710691729750052,-26.524558164360176,-28.71499067466308,-14.014863443972622
41,block,8,0.004,1937.038573056381,4.23930947692528,-12.14429462720209,0.032449466532624725,-20.468257674268862,-22.561546089146496,-7.945793854981856
42,block,8,0.006,900.9895177270179,4.454719920567633,-8.077767050350092,0.08394160011112727,-17.206391738033375,-19.252320163743235,-4.564054103587858
43,block,8,0.008,513.9335628156015,3.328676630025258,-4.812408389696684,0.15518184445657185,-14.79483012792161,-16.8265375258315,-1.7275504828033637
44,block,8,0.01,306.4684134438681,3.7276730902129906,-4.11057820941101,0.29619777153044485,-13.209528145184581,-14.610037861862555,-0.9550366855667897
45,block,9,0.002,35051.61111711512,4.44542703316268,-7.230461084084762,0.0029790681013501957,-23.71190021454759,-28.195694451571484,-13.813413171761466
46,block,9,0.004,8009.418175814862,3.9834226959627284,-2.7831965220155617,0.024842791007452788,-17.349673896932764,-21.80432137354934,-7.773336962604937
47,block,9,0.006,3432.3262669482074,4.404803234283426,-3.4548807660276095,0.1201790331501684,-13.738190391247658,-18.134356647584845,-4.8749427505519
48,block,9,0.008,2018.2242220494281,4.101105016676287,1.099725363577349,0.1738167803719395,-11.375057274874242,-15.829272985066956,-2.24141343431285
49,block,9,0.01,1278.3492089019644,3.414601985144807,2.0714324879467374,0.3560024936712635,-9.62561152147085,-13.880201148127709,-1.527930028009473
50,bump,0,0.002,1963.2645525574696,7.652525257426519,6.783192191879035,0.32925724650014365,-16.719986194920484,-26.192734100846295,-2.1270916565281115
51,bump,0,0.004,518.5084524410795,8.289267125409593,6.770973670961368,1.1583156107154131,-10.956937640484705,-20.41202901751257,3.0402788107584233
52,bump,0,0.006,215.26508437164503,6.202829236532656,5.02229221694262,1.4669237713110106,-7.206612191196443,-16.61066554759467,4.744294883623882
53,bump,0,0.008,128.1191827595729,6.907109556511218,6.579948742761533,3.133892952078376,-5.044772375981328,-14.356146756781484,6.254443816639283
54,bump,0,0.01,74.49405567002579,6.610161119027225,5.422048352162456,2.7379501943225817,-2.872383202196849,-12.003663021286554,7.662661457107215
55,bump,1,0.002,2403.6107523741953,6.804974369103956,5.755178718290046,0.02061571616332584,7.924896132604027,-30.608714061779576,-7.250159156467857
56,bump,1,0.004,656.6576590480474,6.954052478546862,5.858020614339017,0.12871527277371123,7.393323828207863,-24.973852067626968,-1.6245021826131512
57,bump,1,0.006,301.09540597438775,6.4516902446697975,5.41939591292142,0.2925038682229052,8.390939449889366,-21.587875905228064,1.203473203247334
58,bump,1,0.008,154.76826760728054,5.7800973089653915,5.6796808792922695,0.45364541812087045,8.22834406989524,-18.696218559724095,3.654239840103797
59,bump,1,0.01,102.87385771901253,5.999837532609,5.669773751942437,1.0038345143396457,6.915850659508277,-16.932582650637542,4.288497685328913
60,bump,2,0.002,2433.6446448674815,6.053400852349493,5.5569352732832025,0.4120836037534852,6.185569846330326,-28.253680622109275,-2.7569639644130204
61,bump,2,0.004,585.7469282873166,6.773772726373245,6.4701524210830055,2.5864908768334525,5.553533617583735,-22.0706390138114,-0.5471821295935244
62,bump,2,0.006,254.58057283606072,6.259852020696581,6.163130057083706,2.7811543293300356,7.0681932487816646,-18.45221011267006,1.671015475518267
63,bump,2,0.008,150.6645243636799,6.233116069267549,5.928264051088745,3.1050398012712095,5.744846459540432,-16.184635192403718,5.949126758753013
64,bump,2,0.01,89.7986754200081,6.377858253000036,5.559910093251412,3.4753494809530068,7.660948352747839,-13.951285627470593,4.385043178455199
65,bump,3,0.002,2326.4800769929807,5.032389875816184,4.712606884480141,0.02249611343018814,-27.726563309831427,-30.406555033632543,-13.045329402841421
66,bump,3,0.004,594.6576555717809,4.974607550462091,4.511488580148555,0.10775168894196768,-21.80757256799226,-24.482841918962546,-6.278277793861974
67,bump,3,0.006,306.04266156683667,5.489211595885713,4.835537262063911,0.3812973962966789,-18.93022230123032,-21.582910042162602,-3.590430015785559
68,bump,3,0.008,156.89743507767417,4.41815113757716,3.8555240337735737,0.3631968125156436,-16.045592480844427,-18.68206622322574,-1.8180891989333152
69,bump,3,0.01,102.4273374064362,5.951038001775969,5.216702670308418,1.64272501694503,-14.198391786939716,-16.85043622935564,0.29469709452567566
70,bump,4,0.002,3153.8740004451342,4.816979974777556,-17.05970927125162,0.05226823817600764,-29.071054293305227,-31.88911892228802,-12.133278930065375
71,bump,4,0.004,789.4277112078828,4.604658910757858,-11.101507678526087,0.2908097978390045,-23.058248328345073,-25.875632651316142,-6.2754331720455045
72,bump,4,0.006,363.7122892491638,4.879355133023115,-7.933695714658805,0.7030938446809297,-19.692125732547844,-22.50876442380758,-3.202906057240817
73,bump,4,0.008,193.16280616262708,4.733118806653198,-5.348696803452172,1.1663974543483537,-16.952915868069226,-19.760943953645526,-0.9956657427813164
74,bump,4,0.01,124.8315781832039,5.029895753826063,-3.622972680698082,2.2489414632755835,-15.088282195187704,-17.871943515822917,0.8165733279411375
75,bump,5,0.002,2844.8391370465106,4.692734670500274,-19.633898831932804,0.01244595103094909,-29.273052207363474,-32.89150766316967,-16.07498950142338
76,bump,5,0.004,699.3252854416857,5.5210919662036595,-13.522315499447057,0.21841332187470083,-23.176381922200488,-26.7997017771383,-10.23999015861085
77,bump,5,0.006,314.11912582309725,4.965253433673941,-10.118013538408748,0.46740664251291664,-19.714908090576536,-23.32291024936888,-6.78623978121988
78,bump,5,0.008,159.33051057697824,4.72083049814911,-7.34693648167152,0.7042572751659617,-17.188654763430414,-20.380688289934778,-4.128037437240077
79,bump,5,0.01,114.13684688592599,4.2510946013167805,-6.049003360583443,0.7275046212593399,-15.354811432336854,-18.943714669545436,-2.7818453974596395
80,bump,6,0.002,4595.150052483981,4.753417502121137,-15.509090291654141,0.016671353824823324,-29.975689646399086,-33.900987624912105,-18.244680250620274
81,bump,6,0.004,1069.4100211594869,3.8203332645778563,-9.752739899895754,0.10301888452945974,-23.656617100802038,-27.572284296881747,-12.527738303068547
82,bump,6,0.006,472.6738963764292,5.167477424892021,-8.372626936381776,1.069809299239482,-20.11120984555989,-23.95338608853543,-8.45159923964703
83,bump,6,0.008,291.7667606563446,4.58362323576032,-4.472450159251411,0.8865191553899976,-18.03428864851209,-21.934291404014658,-6.506296049710365
84,bump,6,0.01,183.8054673346068,4.47072406365291,-2.764665818515609,1.9864037756817945,-16.03227498885782,-19.924297923716214,-4.564831825735992
85,bump,7,0.002,3851.8598182634837,4.021748126490295,-20.759797923970865,0.0019323980719749218,-28.52672929472434,-32.83631382205289,-17.80954441582679
86,bump,7,0.004,933.5435145468745,5.147545523532547,-14.627181760686339,0.02336456571943099,-22.646617103300738,-26.703732051047865,-11.745166280189657
87,bump,7,0.006,450.5750732621024,4.8630550620985735,-11.541361562410184,0.06870094855112505,-19.22028461399484,-23.53425310816693,-8.590444465285664
88,bump,7,0.008,246.40317587061926,4.257443231283648,-9.015299692223863,0.10578750589612206,-16.877665709467134,-20.85110220878954,-5.8591859285238606
89,bump,7,0.01,161.39712338016378,4.432931273987954,-4.405416769101265,0.2713043093468343,-15.036006311767673,-19.080062099885055,-4.443301658012661
90,bump,8,0.002,3820.7014059737203,3.5036376371929108,-27.856732755168473,0.0037919172789043524,-33.48650453667353,-34.0597469932154,-17.328428113577246
91,bump,8,0.004,975.3125848363231,4.462785129218318,-21.92897682347126,0.04600463891344593,-27.55812498794283,-28.130354229890603,-10.450335297371236
92,bump,8,0.006,454.951630474197,4.50014331393439,-18.63151909659929,0.08627887405451228,-24.248654176028378,-24.823063124144387,-8.33937382581503
93,bump,8,0.008,228.91804564142188,3.8979964084324195,-15.689684424807151,0.29903644350845393,-21.20280665234873,-21.840149395137963,-5.084900815141857
94,bump,8,0.01,147.21217539660353,4.327401788090167,-13.085920893034018,0.47874118296630297,-18.758089836764597,-19.920717919982472,-4.4565725526248885
95,bump,9,0.002,4314.419580095093,3.8997537628382046,-21.595447554162128,0.018240522980145335,-31.65610897347973,-34.22407094498745,-18.424566812355707
