,type,id,var_noise,initial_SNR,visu_SNR,sure_SNR,bayes_SNR,spc3_SNR,cusum_SNR,cusum2_SNR
188,heavsine,7,0.008,1487.9920735987457,-42.505428968132286,-39.392421840901946,-54.30769596550305,-24.35157196786608,-24.068330252654256,-38.8824514285185
189,heavsine,7,0.01,1037.356437045288,-40.52412295265172,-38.0052153980012,-49.006321928789035,-24.332872381491487,-24.057776434767494,-37.9582379378977
190,heavsine,8,0.002,17199.49481080532,-55.01067350979535,-37.0922261134661,-77.78065349983413,-33.105695300549385,-30.5805321743087,-45.804538878894256
191,heavsine,8,0.004,4244.780284628157,-49.12898651800206,-36.814425051428714,-64.39523815132992,-32.92318125065276,-30.45238039591675,-43.83405480517963
192,heavsine,8,0.006,2008.6043338586499,-45.6245651263395,-36.47170133214492,-56.42182391337204,-32.77490359743003,-30.369811346720844,-42.205145636111126
193,heavsine,8,0.008,980.5231552356844,-42.915917045513325,-36.27759417810872,-50.70935734941246,-32.40823289938258,-30.29462192356676,-40.808184806122256
194,heavsine,8,0.01,670.5041840399566,-41.33616884538127,-36.99064778075104,-48.179982203721714,-32.16067566504743,-30.146494883095272,-38.995384614703916
195,heavsine,9,0.002,21496.342096873082,-54.73019762092322,-38.48530942316371,-79.63336996970236,-29.385389109734028,-28.202805786437146,-42.16077408182299
196,heavsine,9,0.004,5431.416685724139,-48.83077413088296,-38.217348940510945,-66.09675861450883,-29.38259498552551,-28.18871087983208,-40.40298633234946
197,heavsine,9,0.006,2571.782336107226,-45.70447050211697,-38.494093182558856,-58.662966872921714,-29.40056378437093,-28.155221730617438,-40.06210328984483
198,heavsine,9,0.008,1511.5943813246158,-43.21123424216819,-37.37375711471893,-53.0819483063049,-29.20022275907418,-28.089161260868618,-38.99449809568276
199,heavsine,9,0.01,937.8156044830054,-41.08502233345193,-36.770167661642496,-46.91319863266556,-29.1791828390065,-28.051754265601197,-38.18780984911009
