,type,id,var_noise,initial_SNR,visu_SNR,sure_SNR,bayes_SNR,spc3_SNR,cusum_SNR,cusum2_SNR
171,bump,7,0.002,4072.729357489766,4.622673086829073,-20.9947856407426,0.00275157286781897,-28.763507326230126,-33.09400547886059,-18.228556375752532
172,bump,7,0.003,1726.8294155931108,4.564652237952032,-17.295610761464715,0.005998056369346381,-25.300977813105362,-29.351902358301647,-14.204899977944192
173,bump,7,0.004,1001.0465110202442,4.251017076428721,-14.940261881700893,0.02079826505094353,-22.92842778108686,-26.981526677019048,-12.042889255870545
174,bump,7,0.005,617.3426172608741,4.832249034239096,-12.872144721289722,0.03536373236916282,-20.582204087896766,-24.81458268631988,-9.767466871340657
175,bump,7,0.006,396.74388131102336,5.154838779405351,-10.973336615380449,0.07537879689264626,-18.692177078031257,-22.987517073043364,-8.112767422357908
176,bump,7,0.007,319.82396335100276,3.9984507018872413,-10.127884473005945,0.06434364211481844,-17.763029365812436,-22.039487060992045,-7.171203072890382
177,bump,7,0.008,250.5114512812455,4.553445609449533,-9.066570319420341,0.09348503891563148,-16.718459493109204,-20.9955628875695,-6.0745504363297975
178,bump,7,0.009000000000000001,180.23004450710184,4.801537418785747,-6.552868867880784,0.2786455048989573,-15.267437376933463,-19.488320149756433,-4.8556342531344
179,bump,7,0.01,153.42825799787607,4.182196912903768,-5.9443750944935845,0.22354785134047928,-14.63060330734195,-18.873251430703036,-4.105379805944215
180,bump,8,0.001,14051.94060841522,4.17125785130789,-33.505077316093384,5.835492792916988e-05,-39.14204935557174,-39.71568820766436,-21.977143651516208
181,bump,8,0.002,3964.2874411583207,4.325087709557679,-28.009439534713877,0.004721092862630393,-33.64643114809577,-34.21978572913278,-17.48949568322649
182,bump,8,0.003,1596.7490363537302,4.284734560484843,-24.063873546420336,0.010150704088254029,-29.69753112475752,-30.270445984150083,-13.16995831484737
183,bump,8,0.004,946.0219965950821,4.042744628082808,-21.79865776324968,0.03142958236675096,-27.42600428771678,-27.998192715457158,-10.743377437877202
184,bump,8,0.005,586.0131640904455,3.682630317038402,-19.727173451436368,0.05628956603541117,-25.347101328034167,-25.92001778989721,-8.94564968184839
185,bump,8,0.006,408.6258048715779,3.73245082736289,-18.170018582864827,0.09285654764124401,-23.781457554131343,-24.35362478769796,-7.430978835483031
186,bump,8,0.007,287.529166316265,4.7792417567621435,-17.36277682262472,0.3011329373978445,-22.189422653279053,-22.830327747090855,-5.8500587578967735
187,bump,8,0.008,244.11411424515643,4.582242537405559,-14.431490724437353,0.29294036823326003,-21.548710972959242,-22.12898684729581,-5.179913727769199
188,bump,8,0.009000000000000001,186.33539997810516,4.269091022033143,-14.110453042668492,0.5068641764867443,-20.379357518362283,-20.94805403662797,-4.185300138737406
189,bump,8,0.01,155.73849164519694,4.236762991125093,-13.3353414755825,0.4871633707751008,-19.602572340182235,-20.174239889485396,-3.5178579749090364
