,type,id,var_noise,initial_SNR,visu_SNR,sure_SNR,bayes_SNR,spc3_SNR,cusum_SNR,cusum2_SNR
371,Bigeminy,4,0.004,140849892.51041904,-46.812122465604986,-42.397602187734805,-44.506368670013714,-72.34466360082911,-78.54917109288033,-60.60352591673941
372,Bigeminy,4,0.006,66929128.7468963,-43.60949033719833,-39.166331055030525,-41.34105122517081,-69.11325886853533,-75.31775897392852,-57.37212330968586
373,Bigeminy,4,0.008,32943169.206742294,-40.587899006529966,-36.08812363556439,-38.40038640923778,-66.0347739948549,-72.23926306626409,-54.29362860784945
374,Bigeminy,4,0.01,24639708.644064225,-39.298228907665276,-34.794347111338254,-37.00150831611975,-64.77349013380356,-70.9779658308162,-53.03236940140542
375,Bigeminy,5,0.002,444086358.5058225,-52.52565881626437,-47.18570790624261,-49.972878127277355,-77.96807355544651,-84.35549982150422,-64.73896089619087
376,Bigeminy,5,0.004,105938783.35273357,-46.271283208686576,-40.96169066276984,-43.690823234856914,-71.7439461193456,-78.13137433911297,-58.5148366991448
377,Bigeminy,5,0.006,54119074.54119688,-43.20174571250345,-38.046706723296154,-40.55729928754813,-68.82690985213347,-75.21433117343635,-55.597795064482554
378,Bigeminy,5,0.008,27068526.319847196,-40.284913464338686,-34.75350093981677,-37.655979593902096,-65.81800906583038,-72.20546304876186,-52.58893542125074
379,Bigeminy,5,0.01,18220424.325974844,-38.59621962487351,-33.33874539256102,-36.04633146475885,-64.0989532622938,-70.48640269111976,-50.86986640057127
380,Bigeminy,6,0.002,520776622.1063871,-53.09448634222581,-50.84902403576657,-51.05607439374228,-77.98163290690286,-83.11263672858401,-64.6404944177383
381,Bigeminy,6,0.004,126030593.91106194,-46.932789168701056,-44.687316419618725,-44.894370317630106,-71.81985143188147,-76.95087360642337,-58.478729897403895
382,Bigeminy,6,0.006,54632688.66276784,-43.3025769448459,-41.10351154091223,-41.26423346792511,-68.18965861446257,-73.32065218475971,-54.84851557458781
383,Bigeminy,6,0.008,29589999.985662192,-40.63945175448556,-38.39706666471952,-38.60130208218507,-65.52654875989016,-70.65756571993803,-52.1854335631555
384,Bigeminy,6,0.01,20365085.88451836,-38.92564985484084,-36.81856883554475,-36.978343132510936,-63.90398513353471,-69.03498576266662,-50.56283677015112
385,Bigeminy,7,0.002,424350277.268882,-53.746646720686506,-48.227842431195896,-51.30687321884443,-77.69634944386704,-84.82411484040462,-67.30507073332461
386,Bigeminy,7,0.004,105884051.4362357,-47.74515277983841,-42.198968265565995,-45.277975641598175,-71.66741745246104,-78.7951772055122,-61.276124991068805
387,Bigeminy,7,0.006,53202213.88614263,-44.78360020309158,-39.21011567391634,-42.289038852397354,-68.67842234018238,-75.80616793626966,-58.28707564702344
388,Bigeminy,7,0.008,27978644.429743547,-41.965107425272954,-36.29904333237343,-39.497840525527025,-65.88734173829349,-73.01513101749029,-55.4961259811987
389,Bigeminy,7,0.01,17552571.71678519,-39.94091213452511,-34.44540231221967,-37.47375247294327,-63.86257749931844,-70.99029158944161,-53.47119837712634
390,Bigeminy,8,0.002,314825415.1025929,-52.892776936450886,-49.32647086851689,-51.083620751797824,-75.42321385463174,-79.13966823712683,-63.06082399216481
391,Bigeminy,8,0.004,82972791.76641823,-47.072762795350805,-43.53892898949152,-45.29233922162123,-69.63321165266123,-73.34833434255967,-57.269467904619006
392,Bigeminy,8,0.006,38065149.562112905,-43.717289815355905,-40.059442454315,-41.99488398910232,-66.24780969857564,-69.96425423212028,-53.885385978304406
393,Bigeminy,8,0.008,22237126.61779641,-41.411256350324095,-37.71806588296511,-39.57387691367471,-63.91331888150336,-67.62976501142259,-51.5509001562591
394,Bigeminy,8,0.01,13532668.58934459,-39.19719075840601,-35.571643877401826,-37.34155387713982,-61.75637085772828,-65.47281209659235,-49.39237989400452
395,Bigeminy,9,0.002,495156674.4326307,-53.696116047556245,-48.347214733042634,-51.788032485657844,-77.86759100933449,-82.67385242337382,-66.49096536883232
396,Bigeminy,9,0.004,119322312.73096703,-47.48783370684775,-42.16710420300542,-45.53654408008839,-71.68739262351714,-76.4936464124315,-60.31075357088142
397,Bigeminy,9,0.006,56160638.29482974,-44.327580684734365,-38.886555024620044,-42.41419349504714,-68.41441257043228,-73.22072244505205,-57.03786390264589
398,Bigeminy,9,0.008,29822100.792488713,-41.52217994250754,-36.230990857923075,-39.665677620815515,-65.66553356513131,-70.47180393321982,-54.28891762395823
399,Bigeminy,9,0.01,19255527.297456063,-39.56617744961172,-34.28246364037987,-37.68654370176389,-63.76556934942323,-68.57193076883489,-52.38911272903684
400,Trigeminy,0,0.002,7968099848.995426,-54.14600042525223,-45.77373262452703,-48.12546215741041,-96.23925947213021,-96.75614780317684,-71.05665490023799
401,Trigeminy,0,0.004,2049485536.4440746,-48.27897737995792,-39.83811912446583,-42.26978650871719,-90.3421601966497,-90.85904854983077,-65.15954941032298
402,Trigeminy,0,0.006,876824780.9121493,-44.40990225689597,-36.42572886302311,-38.41745718649144,-86.65483677727435,-87.17172546089559,-61.472241947148596
403,Trigeminy,0,0.008,513885709.074488,-42.120099053679766,-34.06825115441809,-36.13902618436975,-84.33437622422717,-84.85126466853153,-59.151763949484916
404,Trigeminy,0,0.01,339746405.90644,-40.41408897334999,-32.276205826122194,-34.4655768236423,-82.53725841262364,-83.05414697935254,-57.35463416947904
405,Trigeminy,1,0.002,8608499576.033663,-54.42426306384456,-46.70427046335245,-50.95065467575996,-96.84217381970974,-97.01350171047906,-74.42440510701462
406,Trigeminy,1,0.004,2053242960.9648342,-48.23347285122932,-40.47955443674763,-44.77667224531872,-90.61730241278826,-90.78863029120186,-68.19953209909715
407,Trigeminy,1,0.006,1002216737.2526702,-45.08472844894123,-37.365150061865194,-41.61119411691043,-87.50251645696714,-87.67384436876513,-65.08475197512824
408,Trigeminy,1,0.008,524862358.20692354,-42.27538252413295,-34.556164830087184,-38.8021111862379,-84.69335403730517,-84.8646820815976,-62.27559278721064
409,Trigeminy,1,0.01,374502395.62563217,-40.81007932328091,-33.12854441019922,-37.336464841706444,-83.2274424028917,-83.3987703623768,-60.809653684165426
410,Trigeminy,2,0.002,8571218415.249742,-54.42261535398313,-40.09165410682282,-49.812992749321275,-95.01452691395939,-95.21953506434308,-72.03785176522022
411,Trigeminy,2,0.004,2016706537.178037,-48.04292779563159,-33.748631506213634,-43.405763589283666,-88.73052794503268,-88.9355361176396,-65.75384209931465
412,Trigeminy,2,0.006,853216006.9594133,-44.371197111697555,-30.13578732508373,-39.79337897952927,-84.99469037301559,-85.19969919947273,-62.01801196472686
413,Trigeminy,2,0.008,541676604.261813,-42.429692346974626,-28.34564631550169,-37.98481545887303,-83.0215032024548,-83.22651117282146,-60.049093770091304
414,Trigeminy,2,0.01,336846083.3779844,-40.27099618142414,-26.103205577838132,-35.59299136163415,-80.95841610231187,-81.16342429228517,-57.981771947160695
415,Trigeminy,3,0.002,10251253455.165295,-55.772645456029096,-45.615268707014636,-53.741204849066676,-95.93424458592884,-97.0230343091899,-75.68951487440674
416,Trigeminy,3,0.004,2244224961.0548334,-49.20853366001332,-39.06109423876627,-47.14414347621897,-89.33713815572244,-90.42592801221659,-69.09241338808391
417,Trigeminy,3,0.006,1059860903.0602566,-45.950413233195505,-35.80375264832247,-43.88599268811938,-86.07896362850192,-87.16775334330443,-65.83423434052784
418,Trigeminy,3,0.008,571378497.0838007,-43.300264052809794,-33.50171450630361,-41.20280799276352,-83.39571122429946,-84.48450151737534,-63.150981089469056
419,Trigeminy,3,0.01,367611671.788152,-41.318856961978334,-31.710980091581696,-39.2875621367931,-81.48037425106344,-82.56916254102234,-61.23563992580426
420,Trigeminy,4,0.002,5857521875.641278,-54.358985989141544,-49.36552548811804,-41.86201814465938,-94.68848273182842,-95.98235473062225,-72.98912179120323
421,Trigeminy,4,0.004,1407871612.6480744,-48.16764432293126,-43.17416194413,-35.72375132291937,-88.49697272738767,-89.79084522911889,-66.7975980097049
422,Trigeminy,4,0.006,576959538.6600424,-44.29342595259796,-39.14818518914351,-31.74561647972995,-84.62279430042442,-85.91666689340117,-62.9233683866744
423,Trigeminy,4,0.008,338972088.06152725,-41.9837106677435,-37.14767104769547,-29.492495271346932,-82.31298487483437,-83.60685602118102,-60.61365874160511
424,Trigeminy,4,0.01,241060434.50591612,-40.46875859916534,-34.486797086563314,-28.01029412019114,-80.83259973489996,-82.12647249065476,-59.13318810854096
425,Trigeminy,5,0.002,7435101652.860105,-53.95462214908889,-45.45002318003726,-39.23332485314751,-97.27061724793636,-97.35838344797094,-76.41845703622751
426,Trigeminy,5,0.004,1909377623.3793943,-48.05068039624827,-39.549295310654905,-33.21269788591686,-91.36666587660626,-91.45443231787144,-70.51450444964576
427,Trigeminy,5,0.006,758149424.1524674,-44.03937838904285,-35.53840609559016,-29.143185426163964,-87.3552953436272,-87.44306149220546,-66.50313897942894
428,Trigeminy,5,0.008,442416928.16015184,-41.73671637428605,-33.155746170533035,-26.866454461578208,-85.01606046163022,-85.1038272844034,-64.16388436832649
429,Trigeminy,5,0.01,321279870.67411375,-40.34728377713967,-31.767866059792723,-25.599762358688753,-83.62657989902016,-83.7143459896825,-62.77442028227749
430,Trigeminy,6,0.002,6216038926.972397,-55.217865416229245,-41.82943105073185,-51.43790425227678,-94.92052679571317,-95.08418212080711,-72.70299597778427
431,Trigeminy,6,0.004,1704174526.4482334,-49.564939373486496,-36.20985844438974,-45.81795047302754,-89.30052677834097,-89.46418223109882,-67.08300352065633
432,Trigeminy,6,0.006,647727478.3734102,-45.363484603424794,-32.06587747919811,-41.73951754648386,-85.09931638520776,-85.26215928057844,-62.88177082383615
433,Trigeminy,6,0.008,408462537.31216365,-43.36107903943527,-29.955609877295004,-39.40784734335674,-83.09691455977648,-83.26056978324489,-60.879386952186316
434,Trigeminy,6,0.01,227753620.6789507,-40.824585886726894,-27.586237165973913,-36.829529355216685,-80.56005166965447,-80.72370665209702,-58.342545016617684
435,Trigeminy,7,0.002,5369468149.049542,-56.7657228373412,-40.47452750777929,-54.53142305195453,-93.89411559447687,-95.21743319368036,-71.90992230800659
436,Trigeminy,7,0.004,1343814272.6839116,-50.7119500770846,-34.521544264362696,-48.446063133783206,-87.87819443823452,-89.20151228509972,-65.89400293532873
437,Trigeminy,7,0.006,560558407.2132586,-46.91482036775436,-30.848205541227678,-44.6489395788274,-84.0810086963346,-85.4043270875278,-62.09681676764905
438,Trigeminy,7,0.008,360819772.8114295,-45.0014101687671,-28.692524240516626,-42.80514637971804,-82.16770327265785,-83.49102161699356,-60.18351415195867
439,Trigeminy,7,0.01,219986277.71093836,-42.852600505811935,-26.790576323832802,-40.58656709309275,-80.01876208643317,-81.34207882907113,-58.03455962270103
440,Trigeminy,8,0.002,7485151875.9222145,-55.55944208710105,-38.00787709768257,-51.99609845331825,-96.39478016013905,-96.61566291356438,-80.31807692122311
441,Trigeminy,8,0.004,1637009429.802679,-48.95796809374271,-31.40821321050982,-45.349894001613364,-89.79328462401993,-90.01416751494355,-73.7165813238893
442,Trigeminy,8,0.006,821710887.8122542,-46.00115992835982,-22.479704383553308,-42.58556250255736,-86.79996209468604,-87.02084499378607,-70.72326462496255
443,Trigeminy,8,0.008,457828385.86935085,-43.46103153962769,-26.03138560639153,-39.81617055286792,-84.2598031033509,-84.48068564805915,-68.18309670106935
444,Trigeminy,8,0.01,309049775.4128407,-41.754320204285534,-24.333645703341436,-38.20046892670759,-82.55305822341226,-82.77394104930123,-66.47636078019362
445,Trigeminy,9,0.002,3588270577.92603,-54.90634190306207,-42.26565213959316,-49.557910164983866,-92.47335847293562,-92.6101605127941,-67.93157707139962
446,Trigeminy,9,0.004,947544889.0517687,-49.214457485379356,-36.48361018575831,-44.072716727974665,-86.6905026700093,-86.8273047683212,-62.14871997327161
447,Trigeminy,9,0.006,405888714.9277686,-45.44164876912902,-32.752417309291324,-40.093342686141405,-83.00857713105901,-83.14537914718801,-58.46678913586913
448,Trigeminy,9,0.008,233275821.45383155,-43.127249497971405,-30.39836405637051,-37.6883141774099,-80.60320474007996,-80.74000675274398,-56.06139338267156
449,Trigeminy,9,0.01,139538770.93192625,-40.77393297619204,-28.169656743938063,-35.20789245893131,-78.3714614940833,-78.50826334745514,-53.82968687526191
450,VT,0,0.002,1362142556.581559,-54.9629118845522,-47.88855770596263,-53.06917243098643,-89.36234620567299,-90.26223841908873,-72.02546452994311
451,VT,0,0.004,330375728.88537276,-48.898028305238405,-41.73502011491364,-47.08140855860329,-83.21020169618167,-84.11009396077715,-65.87332230482232
452,VT,0,0.006,142928705.9426496,-45.2011373750081,-38.45891863866194,-43.35640503386067,-79.57131430536712,-80.47120669335325,-62.234437991531514
453,VT,0,0.008,81288959.09324011,-42.750336093482204,-34.87572156829522,-40.90557715068212,-77.12043711002578,-78.02032915963629,-59.78355166050672
454,VT,0,0.01,53220015.85414173,-40.85225000119397,-33.89006799133036,-38.91555982308863,-75.28087191164025,-76.18076384951354,-57.94398565944008
455,VT,1,0.002,1382881962.31443,-55.931602008064196,-44.58589487081224,-53.757073608083125,-87.46297879478769,-90.5231513564611,-73.47923626287853
456,VT,1,0.004,297207536.9562117,-49.25446186018743,-37.86498915853514,-47.07986544293312,-80.78572660449488,-83.84589857815486,-66.80198126564375
457,VT,1,0.006,146323759.80858052,-46.205490218178824,-34.2950836793783,-44.002438975299654,-77.7082780961123,-80.7684492436633,-63.724529469024546
458,VT,1,0.008,90648746.64157975,-44.09741885773629,-32.796650079704,-41.922961695119305,-75.62874686124758,-78.6889185079172,-61.64500350482421
459,VT,1,0.01,53648398.23660125,-41.819061620234514,-30.25566901261528,-39.64506304077957,-73.35069050506749,-76.41086590103198,-59.36696043930873
460,VT,2,0.002,1281252785.8290281,-54.84024611882543,-50.67393098486802,-53.2807208498093,-89.27226384385523,-90.33548872730334,-69.32447383461557
461,VT,2,0.004,301964578.03723353,-48.532874236261804,-44.39695244131276,-47.00396116301323,-82.9954781595772,-84.05870249261831,-63.047683284424174
462,VT,2,0.006,139491424.7202498,-45.20943060285052,-41.04349376945645,-43.6499244130185,-79.64138867676304,-80.70461400179396,-59.69360285937418
463,VT,2,0.008,80068746.90750496,-42.829097321538924,-38.55061086278299,-41.239169921008084,-77.23054624387225,-78.29377105786806,-57.28275515091564
464,VT,2,0.01,51733597.11799882,-40.90182478936492,-36.69533472043558,-39.34233001695266,-75.33364165309715,-76.39686668841324,-55.385854692038876
465,VT,3,0.002,602039353.2618597,-54.11261460891125,-39.95883872988622,-49.20424059651823,-83.66057509145088,-87.36232224550707,-72.91500557323855
466,VT,3,0.004,140351271.33804074,-47.788522203147195,-33.635840537441084,-42.80025403323222,-77.33648770052504,-81.03823605325786,-66.59091807480056
467,VT,3,0.006,68901481.98884816,-44.69882571170052,-30.60494097311947,-39.75013251173722,-74.24660690615602,-77.9483569290291,-63.50103781762654
468,VT,3,0.008,37528551.47740849,-42.06003419693599,-28.08674621755158,-37.23239847064364,-71.60794399381179,-75.30969132147833,-60.862374437971276
469,VT,3,0.01,22847082.358403094,-39.87143547123602,-25.58776957838299,-34.71716064732954,-69.45262904860587,-73.15437889747149,-58.70705871480407
470,VT,4,0.002,638129829.1623001,-55.742898262703015,-40.63828625908245,-52.81529796971215,-81.28829735433843,-87.44261671466208,-70.88138790177715
471,VT,4,0.004,143117845.21181834,-49.250772622228496,-34.07635882885104,-46.32318228538136,-74.79614251546704,-80.9504636020251,-64.38923394741792
472,VT,4,0.006,68438397.2702321,-46.0469504648416,-30.880291965544927,-43.013605300119536,-71.59221157709305,-77.74652607076564,-61.1852994572759
473,VT,4,0.008,37943148.21761686,-43.48520681885931,-28.05454722424495,-40.40112769163769,-69.0306698397468,-75.18485884467967,-58.62361563954715
474,VT,4,0.01,23670629.44141535,-41.43601778525785,-26.314319685480882,-38.454310996729546,-66.98131125115067,-73.13562571318484,-56.57439658826679
475,VT,5,0.002,857150800.2172595,-53.54463765069886,-44.4851876211487,-43.3445241949012,-84.17891612242416,-88.11825321410099,-74.7868867181372
476,VT,5,0.004,236023044.94293198,-47.943669091498,-38.884325833857,-37.74386234349058,-78.57789543062964,-82.5172285153215,-69.18585526815033
477,VT,5,0.006,97395511.8178445,-44.20214261868888,-35.04049833684214,-34.59765181292032,-74.73374815707587,-78.67307893283878,-65.34171534871841
478,VT,5,0.008,54561811.292656414,-41.514755428442086,-32.51996295261673,-31.142271358427053,-72.21723324161937,-76.1565658520675,-62.82522410367275
479,VT,5,0.01,35741220.90582116,-39.7117745986603,-30.341906519836424,-29.503514305274976,-70.38006882463309,-74.31938832774922,-60.98798977511788
480,VT,6,0.002,437879761.74301285,-54.46413460357908,-44.387917077844314,-50.93867211125662,-81.16999884872914,-85.80900990414986,-70.65262756976234
481,VT,6,0.004,103222374.8547359,-48.18839620012319,-39.29933212369481,-44.577544329689864,-74.8941847344786,-79.5332017272519,-64.37682028881527
482,VT,6,0.006,44563014.216154285,-44.54036329437158,-35.65784400225138,-41.14573596009046,-71.24620071694031,-75.88520767324614,-60.728829186023404
483,VT,6,0.008,25681536.088634893,-42.14695552623414,-32.20587426063514,-38.70873908350739,-68.8526514525925,-73.49167234805292,-58.335291731972774
484,VT,6,0.01,15994193.041391635,-40.11958196559482,-31.246791511028803,-36.69599906252585,-66.79606059141076,-71.43508302248247,-56.27870504327259
485,VT,7,0.002,346517697.32392544,-53.10422268108013,-49.6269467561809,-51.38713125679572,-77.44825026934525,-84.44331306871638,-66.46979098778121
486,VT,7,0.004,86102613.1542428,-47.05716409047737,-43.57993182798583,-45.34008176413629,-71.40116186160922,-78.39622267787266,-60.42270138609331
487,VT,7,0.006,39872344.98199218,-43.71381585071725,-40.23656466380363,-41.9966977179717,-68.05770541100117,-75.05277497114142,-57.079252206091326
488,VT,7,0.008,22619508.85896285,-41.25180289235821,-37.73354045813723,-39.534926402553566,-65.59581863894813,-72.59088875479048,-54.61737393636533
489,VT,7,0.01,13564465.145312615,-38.99963280048115,-35.55194472373641,-37.314248311653174,-63.3750206121054,-70.37008515071244,-52.39656372306587
490,VT,8,0.002,420664731.3091087,-53.55364352223225,-48.12267508250871,-51.20623864876993,-82.41695068906714,-85.6274308005569,-71.78239777610659
491,VT,8,0.004,118871578.90111794,-48.065076395802976,-42.63837621407283,-45.543605222606644,-76.92837565485976,-80.13885315866146,-66.29381761939571
492,VT,8,0.006,49963959.81176457,-44.243152636081874,-38.672909657467635,-41.72417870663189,-73.16416540951629,-76.37464228517803,-62.529605122516955
493,VT,8,0.008,30274854.45358505,-42.12517170578914,-36.694500143126106,-39.895228503557895,-70.98842632916296,-74.1988983976969,-60.35384956189394
494,VT,8,0.01,18286285.771012362,-39.849323425014504,-34.27301143918106,-37.359094641803594,-68.79882629761171,-72.00931470038596,-58.16429645989623
495,VT,9,0.002,845514736.4548125,-52.645436133195886,-47.81927276043621,-40.447253669329285,-80.87601259116839,-87.76820281026075,-70.99961754098697
496,VT,9,0.004,219490548.44257975,-46.78850611488494,-42.00124254129439,-34.63797371199606,-75.0189659211508,-81.91115038945057,-65.14255585621567
497,VT,9,0.006,94010820.12524816,-43.16664025200745,-38.321941535057654,-31.142070146321302,-71.33657528086623,-78.228768774285,-61.460187082188604
498,VT,9,0.008,53751697.70627676,-40.67865899488353,-35.890766822997996,-28.436558208809362,-68.9087261989898,-75.80091354126361,-59.03231435554369
499,VT,9,0.01,34123945.194823034,-38.76563528064215,-33.91849978821578,-26.562455820602967,-66.9353976617559,-73.82758381664482,-57.058977221147316
500,IVR,0,0.002,436027561.44201976,-55.52729563844522,-39.91082371027032,-54.12682158241771,-80.46436626669538,-82.87314929425864,-69.03144271116605
501,IVR,0,0.004,115662505.9874209,-49.732308815054616,-34.14829813477931,-48.18873904342137,-74.70115146376025,-77.10993506682487,-63.26822860200221
502,IVR,0,0.006,49515193.29587738,-46.07958447726755,-30.404553803229405,-44.679127088499726,-71.01662510378843,-73.42540238707045,-59.583682175325414
503,IVR,0,0.008,28801725.47676592,-43.72649038294079,-28.056911962716736,-42.325964675107095,-68.66373762484932,-71.07219419747494,-57.230488567707695
504,IVR,0,0.01,18045893.429536544,-41.72760184735929,-26.067027471337965,-40.295667973516885,-66.63336294007158,-69.04180821555185,-55.2000715770609
505,IVR,1,0.002,510767429.3671116,-55.648010600632816,-42.24168619620595,-53.80325298244155,-81.49423663792659,-84.13360598616231,-70.38431694859615
506,IVR,1,0.004,112744294.73198153,-49.08670811742269,-35.68118370369345,-47.24201061650601,-74.93295011576963,-77.57231959316721,-63.82303560985895
507,IVR,1,0.006,50357604.544671305,-45.586388084370896,-32.182040194739635,-43.88063271457463,-71.43265291041511,-74.0720232865158,-60.32274751235636
508,IVR,1,0.008,28957802.775962256,-43.183659507589354,-29.780465869316032,-41.33888408889668,-69.02965785699597,-71.66902836518659,-57.91974453287389
509,IVR,1,0.01,17442803.372054886,-41.015716750094775,-27.585270418222144,-39.27633856409086,-66.8281660386772,-69.46753617370655,-55.71823555410592
510,IVR,2,0.002,391026696.1939964,-54.26595544669803,-40.21325617483053,-52.58294421814828,-80.77005627896855,-83.64684338224158,-72.41102560202692
511,IVR,2,0.004,108750457.91588624,-48.70823003845274,-34.49032716645291,-46.97021785398132,-75.21230085689015,-78.08908863239346,-66.85327398379192
512,IVR,2,0.006,44317451.56467575,-44.77786470123047,-30.759515619282997,-43.01806679804244,-71.31374049582541,-74.19053077857949,-62.95471465151499
513,IVR,2,0.008,24854171.457009707,-42.29800801794657,-28.305762254671265,-40.725580264180216,-68.80198431312168,-71.67878267464489,-60.44295898533538
514,IVR,2,0.01,15865324.746180976,-40.316576891815394,-26.248994156604816,-38.5569158056113,-66.85247626525499,-69.72926477905429,-58.49344796410678
515,IVR,3,0.002,275690365.22423494,-54.688667379800115,-48.11580399115855,-52.668002220858554,-80.42809443009264,-83.17849002060981,-71.44797638486945
516,IVR,3,0.004,69598602.45214155,-48.742152773013586,-42.13903467297824,-46.80399832250273,-74.44987800727132,-77.20027622148311,-65.46979904282071
517,IVR,3,0.006,32737870.069211055,-45.46656791188173,-38.861762855159625,-43.528534726401126,-71.17440242416407,-73.92478864298192,-62.194259608856896
518,IVR,3,0.008,18005332.181156747,-42.870154542223744,-36.22841208358703,-40.93197101293201,-68.57790147646604,-71.32829159153027,-59.597755397794074
519,IVR,3,0.01,10604799.508773983,-40.539752664898074,-33.69898357428267,-38.51905033994,-66.27889208835823,-69.02929296173286,-57.29877202157441
520,IVR,4,0.002,280061637.56047404,-53.913630938753705,-43.90836127220499,-51.58360181368654,-80.16610947174235,-83.08646247028798,-69.57032859212477
521,IVR,4,0.004,67615621.7814011,-47.70712851079321,-37.73685231343056,-45.411557782536434,-73.99403852384908,-76.91439405067786,-63.39826585615502
522,IVR,4,0.006,30849152.27331418,-44.26428714177658,-34.32934735445216,-41.91116063585945,-70.58599923566584,-73.50635532165307,-59.9902215016441
523,IVR,4,0.008,17156766.496331938,-41.785563073380416,-31.782156919678922,-39.5028790145647,-68.03792597146489,-70.95827976820823,-57.442138802279146
524,IVR,4,0.01,11872510.639557643,-40.18680581156762,-30.230498886632894,-37.90484594671061,-66.43900405691267,-69.35935451485514,-55.843218974935695
525,IVR,5,0.002,373600620.78919125,-54.37277041267908,-46.33118308981453,-52.91688000149292,-80.16899236139486,-83.13357242156975,-71.5075095418375
526,IVR,5,0.004,106055906.60652603,-48.8709431789616,-40.98223948557816,-47.4483379826592,-74.70026071097975,-77.66484286457407,-66.03879112054221
527,IVR,5,0.006,44331312.55250974,-45.115866800814324,-37.154702833142494,-43.66000199941303,-70.91203153239883,-73.87660720903041,-62.25053335754929
528,IVR,5,0.008,25970154.202693168,-42.72713443014999,-36.217305176791385,-41.33782512206132,-68.58965702120435,-71.55423918203707,-59.92819307052077
529,IVR,5,0.01,16709487.319795787,-40.8121670370517,-32.92067557354862,-39.42280083795006,-66.67454330229754,-69.63912545650841,-58.013079002264966
530,IVR,6,0.002,1171051168.7525632,-54.33572202874597,-47.777754023043514,-53.01292744185946,-87.97895301116532,-89.18363092199941,-71.23113073243468
531,IVR,6,0.004,278513283.32933027,-48.09843018341063,-41.660313667190124,-46.775656242581334,-81.74165560118257,-82.94633296835013,-64.99382516943791
532,IVR,6,0.006,129022562.159205,-44.79045244867419,-38.278202135938166,-43.499831753416565,-78.39985363734458,-79.60453084440414,-61.652026641863536
533,IVR,6,0.008,74005393.96375084,-42.34263699620775,-35.82529588754821,-41.08591822209337,-75.98582854903933,-77.19050631723871,-59.238004618293736
534,IVR,6,0.01,42862486.62890787,-39.97087462428969,-33.49401014579741,-38.714190780413944,-73.61396293314135,-74.81864208559921,-56.86615411025896
535,IVR,7,0.002,1311356379.4702003,-53.979120524310524,-45.52908697962998,-52.55467309427708,-89.17150535973116,-89.3583527796319,-75.81134674698346
536,IVR,7,0.004,332749641.928334,-48.02311661004906,-39.53656212461371,-46.59812724551579,-83.21547662481989,-83.40232396628363,-69.85532155183714
537,IVR,7,0.006,143580337.84050813,-44.44192654938993,-36.00338694795715,-42.948524327179186,-79.56524913658109,-79.7520968241035,-66.20509901165121
538,IVR,7,0.008,86222817.92996843,-42.15841896370666,-33.82943988725073,-40.73329711662445,-77.35052934774565,-77.53737515839458,-63.99034925461522
539,IVR,7,0.01,57094773.179536566,-40.505564174632525,-32.042944518594375,-38.94371321517177,-75.56026519997963,-75.74711231541541,-62.20009973579338
540,IVR,8,0.002,1139209670.981666,-55.18044348170551,-41.35272743575619,-53.73115794700314,-87.58573520944054,-88.85098369964567,-72.3303129694189
541,IVR,8,0.004,263710467.64695603,-48.79231415059834,-35.10221900693831,-47.37659396104207,-81.2309720302339,-82.49622057934596,-65.97554890176448
542,IVR,8,0.006,117231002.9235703,-45.338460504755346,-31.54413258574438,-43.8557799260155,-77.71012445374848,-78.97537267178541,-62.45470105742662
543,IVR,8,0.008,67361245.84111427,-42.89863248303334,-29.029276640855443,-41.4494000527631,-75.30379978432467,-76.56904824628812,-60.048376915209445
544,IVR,8,0.01,46265500.48114792,-41.1998653705352,-27.396049330563443,-39.81801451526022,-73.67226086922697,-74.93751197140115,-58.41684404894707
545,IVR,9,0.002,269950314.18540365,-55.313239186403095,-39.93337541305718,-53.2987217473729,-76.87631622118622,-77.73774127094943,-64.17595634342027
546,IVR,9,0.004,71731665.80681992,-49.55749365030729,-34.288575741345404,-47.5430116829406,-71.12058350234443,-71.98200939138427,-58.42022671129749
547,IVR,9,0.006,31866458.043038763,-46.033752182878935,-30.657944752681836,-44.01928415568459,-67.59680147242705,-68.45823676251152,-54.89645648435281
548,IVR,9,0.008,17527316.027547337,-43.40780609938439,-27.676141835868574,-41.42319426419924,-65.00063466233293,-65.86205381416819,-52.300326577658524
549,IVR,9,0.01,12294293.09103164,-41.897481571412705,-26.075219325759615,-39.88310172873035,-63.46054402521904,-64.32193722938882,-50.760188748707826
550,VFL,0,0.002,1202568876.3124142,-54.52821300036976,-43.98507677822061,-52.75647128056997,-88.95261267703555,-89.87224701551347,-70.46310104863895
551,VFL,0,0.004,327922185.8007233,-48.943481845312455,-38.34205103460975,-47.23872594325299,-83.30922109955794,-84.22885544886385,-64.81971092290901
552,VFL,0,0.006,145388535.21598327,-45.352468481680845,-34.858282852500444,-43.58071436410768,-79.77681467793995,-80.69644900805586,-61.28730142966023
553,VFL,0,0.008,83158189.20637824,-42.95548728822074,-32.43192155036902,-41.15449497393983,-77.35056332753788,-78.27019764309382,-58.86105066680453
554,VFL,0,0.01,48860406.5196859,-40.5873895169354,-30.35959397468115,-38.845204175372906,-75.04108387793468,-75.96071820754324,-56.551574665593726
555,VFL,1,0.002,1506124667.4459672,-55.477080432087654,-40.22805116069154,-53.58534719862723,-87.29600787018235,-90.58659349844072,-70.29807893300918
